Record_ID,Order_ID,Order_ID_Duplicate_Flag,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount,Sales_Amount,Order_Date,Order_Year,Order_Month,City,Segment,Profit,Profit_Flag
713,1712,False,Ricardo Moran,Accessories,Belts,3,2386.58,0.51,3508.27,2024-08-14,2024,8,Pune,B2B,1879.59,OK
714,1713,False,Ms. Sheila Ward,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-11-01,2024,11,Pune,B2C,832.34,OK
715,1714,False,Stephen Allen,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-12-24,2024,12,Hyderabad,B2C,-746.03,Negative
716,1715,False,Austin Reilly,Accessories,Watches,4,3863.51,0.51,7572.48,2025-05-19,2025,5,Mumbai,B2C,-830.55,Negative
717,1716,False,Michael Crawford,Dresses,Casual Midi,4,980.17,0.5,1960.34,2024-07-23,2024,7,Mumbai,B2B,275.05,OK
718,1717,False,Marie Nelson,T-Shirts,Crop Top,4,1279.2,0.27,3735.26,2024-11-15,2024,11,Delhi,B2C,453.7,OK
719,1718,False,Christina Meyers,Jackets,Denim Jacket,5,3988.99,0.54,9174.68,2025-05-25,2025,5,Hyderabad,B2C,1430.08,OK
720,1719,False,Lisa Vang,Jeans,Boyfriend Jeans,3,4407.79,0.64,4760.41,2025-03-15,2025,3,Delhi,B2B,1150.06,OK
721,1720,False,Dylan Armstrong,Jackets,Leather Jacket,3,3667.54,0.57,4731.13,2023-07-31,2023,7,Ahmedabad,B2B,459.43,OK
722,1721,False,Stephen Berry,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2024-10-10,2024,10,Delhi,B2C,788.55,OK
723,1722,False,David Vincent,Jackets,Bomber Jacket,3,2229.49,0.85,1003.27,2024-12-28,2024,12,Mumbai,B2C,1010.08,Review
724,1723,False,Mary Singh,Dresses,Bodycon,4,2889.54,0.2,9246.53,2025-06-19,2025,6,Ahmedabad,B2B,351.59,OK
725,1724,False,Robin Hughes,Jeans,Ripped Denim,5,2047.6,0.92,819.04,2024-09-21,2024,9,Bengaluru,B2B,123.78,OK
726,1725,False,Jonathan Schmidt,Dresses,Maxi Dress,3,671.5,0.5,1007.25,2024-08-13,2024,8,Hyderabad,B2B,1938.72,Review
727,1726,False,Grace Montoya,Dresses,Bodycon,5,1363.51,0.5,3408.78,2025-02-03,2025,2,Bengaluru,B2C,2854.74,OK
728,1727,False,Ashley Nguyen,Accessories,Watches,5,2785.79,0.76,3342.95,2024-12-28,2024,12,Mumbai,B2B,1252.83,OK
729,1728,False,Paige Lee,Shoes,Loafers,1,733.15,0.27,535.2,2025-01-25,2025,1,Ahmedabad,B2B,273.12,OK
730,1729,False,Beth Wolfe,Jeans,Boyfriend Jeans,3,416.58,0.44,699.85,2024-11-28,2024,11,Bengaluru,B2B,-765.44,Negative
731,1730,False,Jessica Carr,Dresses,Wrap Dress,3,3933.55,0.5,5900.33,2025-01-09,2025,1,Bengaluru,B2C,2728.66,OK
732,1731,False,Becky Gordon,Jackets,Leather Jacket,4,2752.99,1.0,0.0,2024-08-28,2024,8,Mumbai,B2B,2108.61,Review
733,1732,False,Mary Kline,Dresses,Wrap Dress,5,4982.68,0.5,12456.7,2023-11-06,2023,11,Mumbai,B2B,2239.42,OK
734,1733,False,Selena Baker,Jackets,Bomber Jacket,3,721.25,0.54,995.32,2025-01-29,2025,1,Delhi,B2B,-936.38,Negative
735,1734,False,Mr. Lawrence Parks,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2025-01-30,2025,1,Hyderabad,B2B,-461.7,Negative
736,1735,False,Martha Fitzgerald,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2024-12-28,2024,12,Mumbai,B2B,2607.43,OK
737,1736,False,Alexandria Smith,Jackets,Puffer Coat,4,1144.47,0.09,4165.87,2024-08-07,2024,8,Bengaluru,B2B,1236.62,OK
738,1737,False,Nicholas Fisher,Dresses,Casual Midi,5,2220.47,0.5,5551.17,2025-01-03,2025,1,Pune,B2C,-156.87,Negative
739,1738,False,Barbara Patel,T-Shirts,Classic Tee,4,1171.19,0.5,2342.38,2025-02-10,2025,2,Ahmedabad,B2C,2205.44,OK
740,1739,False,Brent Rios,Jackets,Denim Jacket,3,963.18,0.54,1329.19,2025-01-01,2025,1,Mumbai,B2B,-114.6,Negative
741,1740,False,Jesus Ramirez,Jeans,Slim Fit Jeans,2,2366.61,0.44,2650.6,2025-06-24,2025,6,Ahmedabad,B2B,796.49,OK
742,1741,False,Jennifer Dominguez,T-Shirts,Graphic Tee,1,1762.56,0.98,35.25,2024-01-13,2024,1,Ahmedabad,B2B,1217.93,Review
743,1742,False,Evan Huynh,Jeans,Ripped Denim,5,2750.33,0.03,13339.1,2024-11-28,2024,11,Bengaluru,B2C,-222.56,Negative
744,1743,False,Valerie Perry,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2025-05-05,2025,5,Pune,B2C,1490.6,OK
745,1744,False,Michelle Johnson,Shoes,Boots,3,2385.57,0.54,3292.09,2024-04-07,2024,4,Mumbai,B2C,1939.6,OK
746,1745,False,Kimberly Harrington,T-Shirts,Graphic Tee,4,2599.75,0.43,5927.43,2024-07-17,2024,7,Bengaluru,B2B,723.22,OK
747,1746,False,Stephanie Harrington,Jeans,Slim Fit Jeans,4,2366.61,0.37,5963.86,2023-09-07,2023,9,Bengaluru,B2B,2037.45,OK
748,1747,False,Rachel Bryan,T-Shirts,Oversized T-shirt,3,405.37,0.5,608.06,2025-01-03,2025,1,Pune,B2C,375.4,OK
749,1748,False,Matthew Stein,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2024-09-12,2024,9,Ahmedabad,B2B,1687.82,OK
750,1749,False,Michelle Moore,Shoes,Loafers,4,4499.39,0.54,8278.88,2025-03-27,2025,3,Delhi,B2C,17.49,OK
751,1750,False,Andrea Hull DDS,Dresses,Maxi Dress,3,2653.9,0.56,3503.15,2025-07-15,2025,7,Bengaluru,B2B,2394.02,OK
752,1751,False,Kelly Garcia,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2025-01-03,2025,1,Pune,B2B,59.73,OK
753,1752,False,Kelsey King,Jeans,Slim Fit Jeans,5,2177.2,0.44,6096.16,2025-01-03,2025,1,Pune,B2B,-341.7,Negative
754,1753,False,Haley Herrera,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2023-07-30,2023,7,Ahmedabad,B2B,1848.5,OK
755,1754,False,Angela Hall,Accessories,Caps,4,2338.04,0.57,4021.43,2025-03-11,2025,3,Delhi,B2C,1945.55,OK
756,1755,False,Monica Flores,Shoes,Sneakers,4,2666.22,0.76,2559.57,2024-12-24,2024,12,Hyderabad,B2B,-255.22,Negative
757,1756,False,Sheri Steele,Shoes,Loafers,5,2933.45,0.54,6746.94,2025-01-15,2025,1,Mumbai,B2C,1627.12,OK
758,1757,False,Aaron Ramirez,Jeans,Slim Fit Jeans,2,3405.13,0.91,612.92,2024-11-28,2024,11,Bengaluru,B2B,1804.47,Review
759,1758,False,Michael Walls,Shoes,Sneakers,4,1307.64,0.18,4289.06,2025-03-06,2025,3,Mumbai,B2B,-122.33,Negative
760,1759,False,Gregory Garza,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2024-12-28,2024,12,Ahmedabad,B2B,-278.65,Negative
761,1760,False,Dustin Blackburn,Accessories,Watches,3,4326.6,0.51,6360.1,2025-01-06,2025,1,Ahmedabad,B2B,1495.82,OK
762,1761,False,Richard Anderson,Jackets,Leather Jacket,3,2752.99,0.37,5203.15,2024-09-05,2024,9,Mumbai,B2B,2989.57,OK
763,1762,False,Richard Santiago,Jackets,Puffer Coat,4,1364.9,0.17,4531.47,2024-11-08,2024,11,Delhi,B2B,1591.99,OK
764,1763,False,William Reyes,Shoes,Slip-ons,2,1874.56,0.54,1724.6,2025-01-03,2025,1,Pune,B2B,1906.32,Review
765,1029,True,Lisa Moss,Jackets,Bomber Jacket,3,4343.12,0.54,5993.51,2025-06-17,2025,6,Hyderabad,B2C,2997.11,OK
766,1765,False,Patrick Chen,Jeans,Straight Cut,6,1016.5,0.44,3415.44,2025-02-21,2025,2,Mumbai,B2C,-420.11,Negative
767,1766,False,David Wilson,Jackets,Denim Jacket,3,3589.19,0.54,4953.08,2025-06-30,2025,6,Mumbai,B2B,1880.22,OK
768,1767,False,Cynthia Mullen,Dresses,Maxi Dress,3,2151.92,0.5,3227.88,2025-07-12,2025,7,Mumbai,B2B,2383.83,OK
769,1768,False,Sandra Jensen,Shoes,Slip-ons,5,3548.22,0.54,8160.91,2023-07-26,2023,7,Mumbai,B2B,2960.22,OK
770,1769,False,John Sanders,Jackets,Leather Jacket,4,2752.99,1.0,0.0,2024-11-30,2024,11,Delhi,B2C,989.57,Review
771,1770,False,Shannon Lee,Dresses,Maxi Dress,3,2731.64,0.5,4097.46,2023-09-28,2023,9,Pune,B2B,2366.97,OK
772,1771,False,Ruth Bennett,Shoes,Slip-ons,4,730.48,0.54,1344.08,2025-01-07,2025,1,Hyderabad,B2C,-162.02,Negative
773,1772,False,Jack Romero,Jeans,Boyfriend Jeans,3,3008.66,0.38,5596.11,2025-06-08,2025,6,Ahmedabad,B2C,545.03,OK
774,1773,False,Glen Anderson,Accessories,Watches,4,444.82,0.51,871.85,2024-12-24,2024,12,Hyderabad,B2C,1838.59,Review
775,1774,False,Robert Hunter DDS,Accessories,Sunglasses,3,4137.43,0.51,6082.02,2025-04-30,2025,4,Ahmedabad,B2C,895.53,OK
776,1775,False,Michael Sullivan,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-12-19,2024,12,Ahmedabad,B2B,2275.55,OK
777,1776,False,Martin White,Shoes,Boots,4,4684.98,0.54,8620.36,2025-01-03,2025,1,Pune,B2C,-360.88,Negative
778,1777,False,Emma Sharp,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2024-04-19,2024,4,Delhi,B2B,1292.09,OK
779,1778,False,Dr. Brandi Stone,T-Shirts,Crop Top,5,2716.57,0.5,6791.42,2024-10-04,2024,10,Mumbai,B2C,2059.98,OK
780,1779,False,Richard Williams,Jeans,Boyfriend Jeans,3,3008.66,0.44,5054.55,2024-10-03,2024,10,Hyderabad,B2B,1861.39,OK
781,1780,False,Roger Hall,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2025-06-21,2025,6,Delhi,B2B,2756.02,OK
782,1781,False,Roberta Thompson,Dresses,Casual Midi,4,2975.64,0.5,5951.28,2025-02-22,2025,2,Mumbai,B2B,213.46,OK
783,1782,False,Jacqueline Ward,Jackets,Denim Jacket,6,2537.59,0.54,7003.75,2024-02-28,2024,2,Mumbai,B2B,1802.32,OK
784,1783,False,Mrs. Denise Solis DDS,Jackets,Denim Jacket,3,2537.59,0.93,532.89,2024-08-01,2024,8,Hyderabad,B2B,34.35,OK
785,1784,False,Matthew Barajas,T-Shirts,Crop Top,4,2068.05,0.5,4136.1,2024-10-08,2024,10,Mumbai,B2C,-379.91,Negative
786,1785,False,Jeffery Hoover,T-Shirts,Oversized T-shirt,3,4103.0,0.5,6154.5,2025-05-27,2025,5,Hyderabad,B2C,567.89,OK
787,1786,False,Johnny George,Shoes,Sneakers,4,2666.22,0.54,4905.84,2025-03-27,2025,3,Pune,B2B,1462.24,OK
788,1787,False,Pamela Johnson,Accessories,Caps,6,2338.04,0.51,6873.84,2024-11-16,2024,11,Delhi,B2C,1294.0,OK
789,1014,True,Gregory Palmer,Jeans,Slim Fit Jeans,5,2951.4,0.44,8263.92,2024-11-13,2024,11,Delhi,B2B,2811.87,OK
790,1789,False,Douglas Lane,Jackets,Bomber Jacket,3,1433.92,0.11,3828.57,2025-04-24,2025,4,Hyderabad,B2C,315.07,OK
791,1790,False,April Delgado,Jackets,Bomber Jacket,1,3268.42,0.54,1503.47,2025-05-16,2025,5,Delhi,B2C,259.67,OK
792,1791,False,Felicia Fox,Dresses,Casual Midi,4,2123.69,0.69,2633.38,2024-12-29,2024,12,Bengaluru,B2C,2894.66,Review
793,1792,False,Tammy Deleon,Jeans,Boyfriend Jeans,3,3008.66,0.83,1534.42,2025-02-08,2025,2,Mumbai,B2B,-116.82,Negative
794,1793,False,Maria Krueger,Dresses,Maxi Dress,5,1887.84,0.5,4719.6,2024-08-21,2024,8,Ahmedabad,B2C,1275.03,OK
795,1794,False,Grant Juarez,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2025-06-10,2025,6,Bengaluru,B2B,2115.26,OK
796,1795,False,Brandon Davis,Accessories,Caps,4,2338.04,0.51,4582.56,2025-04-22,2025,4,Hyderabad,B2C,301.5,OK
797,1796,False,Thomas Hawkins,Dresses,Maxi Dress,3,2731.64,0.94,491.7,2025-01-03,2025,1,Pune,B2B,-851.0,Negative
798,1797,False,Dr. Emily Thomas,Dresses,Casual Midi,4,4305.02,0.5,8610.04,2025-01-06,2025,1,Ahmedabad,B2B,2296.37,OK
799,1798,False,Kendra Herman,Shoes,Boots,3,2490.16,0.54,3436.42,2025-07-21,2025,7,Mumbai,B2B,905.43,OK
800,1799,False,Karen Hunt,Shoes,Boots,3,1101.5,0.81,627.85,2024-12-28,2024,12,Mumbai,B2B,-967.63,Negative
801,1800,False,Lisa Moore,Jackets,Puffer Coat,6,2579.8,0.93,1083.52,2025-01-23,2025,1,Mumbai,B2B,855.26,OK
802,1801,False,Brian Lara,Shoes,Sneakers,4,2666.22,0.54,4905.84,2025-04-23,2025,4,Bengaluru,B2C,1463.67,OK
803,1802,False,Zachary Lee,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2025-02-20,2025,2,Delhi,B2B,-618.71,Negative
804,1803,False,Robert Smith,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2024-12-28,2024,12,Mumbai,B2B,409.58,OK
805,1804,False,Brian Robinson,Dresses,Maxi Dress,3,2731.64,0.5,4097.46,2025-05-02,2025,5,Mumbai,B2B,1896.92,OK
806,1036,True,Mark Robertson,Accessories,Sunglasses,1,1534.98,0.51,752.14,2024-08-01,2024,8,Bengaluru,B2B,2042.17,Review
807,1806,False,Heather Campbell,Dresses,Maxi Dress,1,2731.64,0.5,1365.82,2025-02-07,2025,2,Pune,B2C,1003.57,OK
808,1807,False,Angela Lopez,Jeans,Boyfriend Jeans,4,2308.12,0.44,5170.19,2025-06-03,2025,6,Bengaluru,B2C,362.88,OK
809,1808,False,Christopher Reeves,T-Shirts,Oversized T-shirt,3,4582.21,0.7,4123.99,2024-11-28,2024,11,Bengaluru,B2B,-67.84,Negative
810,1809,False,Renee Moss,Dresses,Wrap Dress,3,3799.39,0.76,2735.56,2024-11-06,2024,11,Bengaluru,B2B,-599.61,Negative
811,1810,False,Kevin Larson,Accessories,Sunglasses,3,2577.64,0.39,4717.08,2025-04-29,2025,4,Mumbai,B2B,-148.03,Negative
812,1811,False,Michael Williams,Shoes,Boots,2,2385.57,0.99,47.71,2024-07-19,2024,7,Bengaluru,B2B,1662.7,Review
813,1812,False,Jo King,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2025-01-26,2025,1,Delhi,B2B,-36.38,Negative
814,1813,False,Jonathan Harris,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2025-07-13,2025,7,Ahmedabad,B2B,1718.02,OK
815,1814,False,Dennis Jacobs,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2024-12-29,2024,12,Delhi,B2B,2724.05,OK
816,1815,False,Kelly Dixon,Dresses,Casual Midi,4,2975.64,0.5,5951.28,2025-05-29,2025,5,Bengaluru,B2B,1057.36,OK
817,1816,False,Danielle Love,T-Shirts,Graphic Tee,1,1130.83,0.84,180.93,2023-07-28,2023,7,Hyderabad,B2B,-804.96,Negative
818,1817,False,Mrs. Danielle Kerr,Shoes,Slip-ons,4,2964.88,0.54,5455.38,2024-08-17,2024,8,Mumbai,B2B,591.28,OK
819,1818,False,Wanda Gonzalez,Accessories,Belts,3,3449.33,0.43,5898.35,2024-12-21,2024,12,Delhi,B2C,601.45,OK
820,1819,False,Kelsey King,Accessories,Watches,6,1761.18,0.51,5177.87,2024-12-28,2024,12,Mumbai,B2B,2069.36,OK
821,1820,False,John Bailey,T-Shirts,Graphic Tee,5,1965.04,0.5,4912.6,2023-07-25,2023,7,Pune,B2B,20.89,OK
822,1821,False,Caitlin Daniels,Jackets,Leather Jacket,4,2752.99,0.65,3854.19,2024-12-19,2024,12,Ahmedabad,B2C,403.42,OK
823,1822,False,Jerry Bell,Jackets,Bomber Jacket,3,938.86,0.05,2675.75,2024-07-06,2024,7,Hyderabad,B2C,-824.79,Negative
824,1823,False,Michael Jackson,T-Shirts,Oversized T-shirt,3,3887.15,0.5,5830.72,2025-06-27,2025,6,Ahmedabad,B2C,2088.25,OK
825,1824,False,Charlotte Reed,Accessories,Watches,4,4146.27,0.51,8126.69,2024-02-24,2024,2,Hyderabad,B2B,2397.93,OK
826,1825,False,Peter Baldwin,Jackets,Bomber Jacket,6,982.65,0.54,2712.11,2024-12-28,2024,12,Mumbai,B2B,2186.63,OK
827,1826,False,Jerry Ramirez,T-Shirts,Crop Top,6,2001.55,0.5,6004.65,2024-11-27,2024,11,Delhi,B2B,413.87,OK
828,1827,False,Brooke Trevino,Jeans,Straight Cut,4,3109.74,0.44,6965.82,2024-12-28,2024,12,Mumbai,B2B,-828.23,Negative
829,1828,False,Hannah Marquez,Dresses,Maxi Dress,3,4427.94,0.25,9962.86,2024-08-22,2024,8,Mumbai,B2B,-476.77,Negative
830,1829,False,Amanda Walker,Shoes,Sneakers,4,2666.22,0.54,4905.84,2024-02-29,2024,2,Delhi,B2B,1019.58,OK
831,1830,False,John Russo,Dresses,Casual Midi,4,2975.64,0.5,5951.28,2024-08-17,2024,8,Pune,B2B,602.58,OK
832,1831,False,Anthony Hale,Shoes,Loafers,4,895.34,0.54,1647.43,2024-08-16,2024,8,Bengaluru,B2B,2150.1,Review
833,1832,False,Nicole Miller,Shoes,Loafers,4,2933.45,0.43,6688.27,2024-09-11,2024,9,Ahmedabad,B2C,708.3,OK
834,1833,False,Amber Smith,Dresses,Wrap Dress,3,3051.77,0.5,4577.66,2025-01-29,2025,1,Hyderabad,B2B,2470.55,OK
835,1834,False,Amanda Ashley,Jackets,Denim Jacket,3,2537.59,0.94,456.77,2025-05-15,2025,5,Ahmedabad,B2C,-663.74,Negative
836,1835,False,Susan Salazar,Jeans,Ripped Denim,5,2750.33,0.51,6738.31,2024-08-08,2024,8,Hyderabad,B2B,1851.02,OK
837,1836,False,Shawn Mejia,Jeans,Straight Cut,4,2105.94,0.16,7075.96,2024-12-19,2024,12,Ahmedabad,B2B,1782.55,OK
838,1006,True,Rhonda Rodriguez,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2025-04-15,2025,4,Mumbai,B2B,1663.32,OK
839,1838,False,Christopher Cabrera,Dresses,Bodycon,4,2889.54,0.5,5779.08,2024-11-17,2024,11,Pune,B2B,1657.14,OK
840,1839,False,Michael Barnes,T-Shirts,Classic Tee,4,2067.64,0.5,4135.28,2024-11-28,2024,11,Bengaluru,B2B,-276.17,Negative
841,1840,False,Eric Carter,Accessories,Watches,4,1462.1,0.3,4093.88,2024-07-23,2024,7,Ahmedabad,B2B,59.79,OK
842,1841,False,Justin Wright,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2025-03-31,2025,3,Delhi,B2C,-780.96,Negative
843,1842,False,Kristen Vasquez,Jackets,Leather Jacket,4,2752.99,0.11,9800.64,2025-03-10,2025,3,Hyderabad,B2C,2041.06,OK
844,1843,False,James Snyder,Dresses,Casual Midi,4,2975.64,0.06,11188.41,2025-06-08,2025,6,Hyderabad,B2B,406.45,OK
845,1844,False,Maureen Adams,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2025-07-04,2025,7,Delhi,B2C,1910.76,OK
846,1845,False,Elizabeth Walker,T-Shirts,Crop Top,4,2001.55,0.12,7045.46,2025-02-02,2025,2,Pune,B2C,1013.64,OK
847,1846,False,Ashley Malone,Accessories,Sunglasses,3,694.71,0.51,1021.22,2025-01-26,2025,1,Ahmedabad,B2B,2991.27,Review
848,1847,False,Joshua Mendoza,Dresses,Bodycon,4,1334.66,0.5,2669.32,2025-05-16,2025,5,Bengaluru,B2B,2897.72,Review
849,1848,False,Amy Hampton,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-12-08,2024,12,Delhi,B2C,-56.68,Negative
850,1849,False,Kelly Diaz,T-Shirts,Oversized T-shirt,3,927.04,0.5,1390.56,2024-12-19,2024,12,Ahmedabad,B2C,880.71,OK
851,1850,False,Mr. Nathaniel Cox,Accessories,Belts,3,1307.27,0.51,1921.69,2023-08-05,2023,8,Hyderabad,B2B,1757.18,OK
852,1851,False,Ms. Brianna Jones,Jeans,Slim Fit Jeans,5,1505.0,0.44,4214.0,2024-12-11,2024,12,Bengaluru,B2B,-29.76,Negative
853,1852,False,Andrea Fowler,T-Shirts,Graphic Tee,4,1985.55,0.13,6909.71,2024-04-26,2024,4,Ahmedabad,B2C,1754.79,OK
854,1853,False,Joseph Hall,Accessories,Watches,3,2862.48,0.51,4207.85,2023-09-15,2023,9,Ahmedabad,B2B,2555.84,OK
855,1854,False,Caitlin Hawkins,Jeans,Boyfriend Jeans,3,3822.93,0.44,6422.52,2024-12-24,2024,12,Hyderabad,B2B,40.2,OK
856,1855,False,Lisa Smith,T-Shirts,Crop Top,5,3870.85,0.5,9677.12,2025-02-03,2025,2,Bengaluru,B2C,2313.58,OK
857,1856,False,Paul Garrison,Dresses,Wrap Dress,1,2737.23,0.5,1368.62,2025-05-08,2025,5,Mumbai,B2B,2855.35,Review
858,1857,False,Alfred Marsh,Accessories,Watches,4,2785.79,0.51,5460.15,2024-11-20,2024,11,Mumbai,B2B,-564.27,Negative
859,1858,False,Eric Cooper,Jeans,Ripped Denim,5,3647.61,0.44,10213.31,2025-03-07,2025,3,Mumbai,B2B,1789.65,OK
860,1859,False,Priscilla Williams,Accessories,Sunglasses,4,1442.86,0.85,865.72,2025-04-10,2025,4,Hyderabad,B2B,1183.93,Review
861,1860,False,Michael Vasquez,Dresses,Maxi Dress,3,2731.64,0.5,4097.46,2024-11-28,2024,11,Bengaluru,B2B,57.35,OK
862,1861,False,Timothy Walton,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2025-01-24,2025,1,Ahmedabad,B2B,-934.61,Negative
863,1862,False,Christopher Evans,Dresses,Casual Midi,5,4739.66,0.5,11849.15,2024-12-21,2024,12,Delhi,B2C,-315.41,Negative
864,1863,False,Angela Roberts,Shoes,Sneakers,4,3521.17,0.79,2957.78,2024-05-07,2024,5,Ahmedabad,B2B,612.84,OK
865,1864,False,Cory Chambers,Accessories,Caps,4,1570.06,0.51,3077.32,2024-02-20,2024,2,Delhi,B2B,1017.26,OK
866,1865,False,Ann Melton,Jackets,Leather Jacket,2,2496.81,0.54,2297.07,2024-04-19,2024,4,Hyderabad,B2B,28.7,OK
867,1866,False,Dylan Roth,T-Shirts,Graphic Tee,4,4471.17,0.6,7153.87,2025-04-23,2025,4,Pune,B2C,1335.92,OK
868,1867,False,Jonathan Lambert,Dresses,Bodycon,4,1892.54,0.09,6888.85,2025-02-14,2025,2,Ahmedabad,B2C,-702.11,Negative
869,1868,False,Heather Graves,Shoes,Boots,3,2385.57,0.54,3292.09,2024-08-13,2024,8,Delhi,B2B,182.74,OK
870,1869,False,Andrew Martinez,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2024-12-19,2024,12,Ahmedabad,B2C,75.28,OK
871,1870,False,Jeffrey Fischer,Shoes,Sneakers,4,1870.68,0.54,3442.05,2025-01-03,2025,1,Pune,B2B,2695.81,OK
872,1871,False,Barbara Schmidt,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2024-10-23,2024,10,Bengaluru,B2C,-431.93,Negative
873,1872,False,Kimberly Reyes,T-Shirts,Graphic Tee,1,3381.64,0.48,1758.45,2024-12-21,2024,12,Delhi,B2B,953.93,OK
874,1873,False,Paul Walker,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2024-06-23,2024,6,Delhi,B2B,-632.25,Negative
875,1874,False,Melanie Phillips,Shoes,Slip-ons,5,2847.02,0.54,6548.15,2024-03-27,2024,3,Ahmedabad,B2B,-573.97,Negative
876,1875,False,Alicia Mclean,Accessories,Watches,4,2785.79,0.51,5460.15,2024-08-20,2024,8,Pune,B2C,1125.5,OK
877,1876,False,Carl Mahoney,Shoes,Loafers,4,2933.45,0.32,7978.98,2025-03-28,2025,3,Mumbai,B2B,986.09,OK
878,1877,False,Eric Beasley,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2025-06-28,2025,6,Pune,B2B,1149.23,OK
879,1878,False,Bonnie Hall,Dresses,Maxi Dress,4,2731.64,0.5,5463.28,2025-05-06,2025,5,Bengaluru,B2C,2247.49,OK
880,1879,False,Sarah King,Accessories,Belts,3,444.11,0.51,652.84,2024-09-12,2024,9,Ahmedabad,B2C,2762.27,Review
881,1880,False,Nicholas Evans,Accessories,Watches,1,772.97,0.9,77.3,2024-10-10,2024,10,Pune,B2B,843.81,Review
882,1881,False,Patricia Brooks,Shoes,Slip-ons,3,1772.6,0.54,2446.19,2025-06-28,2025,6,Bengaluru,B2B,993.92,OK
883,1882,False,Kristin Gonzalez,Jackets,Denim Jacket,3,1622.79,0.54,2239.45,2025-06-23,2025,6,Delhi,B2C,1020.63,OK
884,1883,False,Jessica Mckenzie,Jeans,Straight Cut,4,4350.86,0.44,9745.93,2025-01-03,2025,1,Pune,B2B,2845.42,OK
885,1884,False,Katherine Berry,Shoes,Slip-ons,6,2538.04,0.54,7004.99,2025-07-22,2025,7,Delhi,B2C,-856.25,Negative
886,1885,False,Mrs. Deborah Boone,T-Shirts,Classic Tee,4,2765.79,0.5,5531.58,2025-01-12,2025,1,Delhi,B2B,-571.28,Negative
887,1886,False,Sonya Mendoza,Accessories,Sunglasses,6,1229.1,0.51,3613.55,2024-12-24,2024,12,Hyderabad,B2C,1005.96,OK
888,1887,False,Jennifer Sullivan,T-Shirts,Classic Tee,3,2765.79,0.5,4148.68,2025-04-28,2025,4,Ahmedabad,B2B,111.88,OK
889,1888,False,Jessica Jones,Shoes,Sneakers,6,2666.22,0.39,9758.37,2024-12-28,2024,12,Mumbai,B2B,-80.61,Negative
890,1889,False,Denise Mcconnell,Dresses,Maxi Dress,3,3948.83,0.5,5923.24,2024-06-15,2024,6,Pune,B2B,1935.77,OK
891,1890,False,Madison Joseph,Accessories,Belts,2,3772.51,0.51,3697.06,2024-11-28,2024,11,Bengaluru,B2B,792.89,OK
892,1891,False,Michael Bradshaw,T-Shirts,Crop Top,4,2727.86,0.5,5455.72,2024-08-17,2024,8,Ahmedabad,B2C,849.07,OK
893,1892,False,David Powers,Jeans,Slim Fit Jeans,4,2366.61,0.44,5301.21,2024-12-21,2024,12,Delhi,B2B,330.14,OK
894,1893,False,Ricardo Davis,Accessories,Watches,4,4456.45,0.51,8734.64,2024-12-21,2024,12,Delhi,B2B,870.63,OK
895,1894,False,Maurice Reynolds,Jackets,Leather Jacket,2,2793.89,0.54,2570.38,2023-08-22,2023,8,Hyderabad,B2B,-512.73,Negative
896,1003,True,Mark Williams,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2025-03-25,2025,3,Pune,B2B,2368.7,OK
897,1896,False,Mr. Daniel Knox,T-Shirts,Oversized T-shirt,5,4829.85,0.5,12074.62,2024-12-24,2024,12,Hyderabad,B2B,2993.71,OK
898,1897,False,Mary Diaz,Jeans,Straight Cut,4,2891.64,0.34,7633.93,2025-03-31,2025,3,Hyderabad,B2C,499.61,OK
899,1898,False,Tonya Kirby,T-Shirts,Classic Tee,5,776.98,0.5,1942.45,2024-12-17,2024,12,Mumbai,B2C,2977.35,Review
